budget,capacity,terminal,root,node,bc_tr_asp,num_interm_nodes,family_size,category,value
600,min,1565,1301,1354,4.64516336215709e-06,2,3,dominant,5464869.005383385
600,min,1565,1301,1355,1.043577588192087e-05,2,3,dominant,5464869.005383385
600,min,1566,1301,1390,1.951923071220077e-06,6,1,only_child,2826563.244022125
600,min,1566,1301,1388,2.1520753236098474e-05,6,1,only_child,2826563.244022125
600,min,1566,1301,1387,2.0940147550875228e-05,6,1,only_child,2826563.244022125
600,min,1566,1301,1385,1.9301810192250834e-05,6,1,only_child,2826563.244022125
600,min,1566,1301,1380,2.6640785485452868e-05,6,1,only_child,2826563.244022125
600,min,1566,1301,1379,3.232839987360165e-05,6,1,only_child,2826563.244022125
600,min,1636,1623,1609,4.6476051547910146e-05,3,1,only_child,3543750.0690056044
600,min,1636,1623,1621,7.131767808166583e-05,3,1,only_child,3543750.0690056044
600,min,1636,1623,1622,4.302582727261543e-05,3,1,only_child,3543750.0690056044
600,min,1637,1623,1619,4.3236527439199484e-05,3,1,only_child,8164024.148002518
600,min,1637,1623,1621,7.131767808166583e-05,3,1,only_child,8164024.148002518
600,min,1637,1623,1622,4.302582727261543e-05,3,1,only_child,8164024.148002518
600,min,1642,1623,1622,4.302582727261543e-05,1,1,only_child,3715369.7371576815
600,min,1645,1623,1625,2.740208194186444e-06,1,1,only_child,3366855.206896693
600,min,1679,1649,1653,4.690728058316898e-05,6,2,dominant,4995794.840175563
600,min,1679,1649,1652,0.00019236946724020913,6,2,dominant,4995794.840175563
600,min,1679,1649,1654,0.0003221111744475068,6,2,dominant,4995794.840175563
600,min,1679,1649,1655,0.0006158314305098937,6,2,dominant,4995794.840175563
600,min,1679,1649,1657,0.00023428228467482813,6,2,dominant,4995794.840175563
600,min,1679,1649,1658,0.00042889886926581654,6,2,dominant,4995794.840175563
600,min,1681,1649,1654,0.0003221111744475068,4,2,dominant,5123540.644651398
600,min,1681,1649,1655,0.0006158314305098937,4,2,dominant,5123540.644651398
600,min,1681,1649,1657,0.00023428228467482813,4,2,dominant,5123540.644651398
600,min,1681,1649,1658,0.00042889886926581654,4,2,dominant,5123540.644651398
600,min,1682,1649,1654,0.0003221111744475068,4,2,protected,2936613.733393287
600,min,1682,1649,1655,0.0006158314305098937,4,2,protected,2936613.733393287
600,min,1682,1649,1657,0.00023428228467482813,4,2,protected,2936613.733393287
600,min,1682,1649,1658,0.00042889886926581654,4,2,protected,2936613.733393287
600,min,1683,302,1665,0.00012952004014005496,28,2,dominant,6738454.838409622
600,min,1683,302,1664,0.00014572121414381674,28,2,dominant,6738454.838409622
600,min,1683,302,1656,0.0003038053409355175,28,2,dominant,6738454.838409622
600,min,1683,302,1660,0.00018830397782484918,28,2,dominant,6738454.838409622
600,min,1683,302,1658,0.00042889886926581654,28,2,dominant,6738454.838409622
600,min,1683,302,1657,0.00023428228467482813,28,2,dominant,6738454.838409622
600,min,1683,302,1655,0.0006158314305098937,28,2,dominant,6738454.838409622
600,min,1683,302,1663,0.0008742700849832924,28,2,dominant,6738454.838409622
600,min,1683,302,721,0.0011700068719214288,28,2,dominant,6738454.838409622
600,min,1683,302,716,0.0007284835126982526,28,2,dominant,6738454.838409622
600,min,1683,302,662,0.0005896746706262842,28,2,dominant,6738454.838409622
600,min,1683,302,656,0.0006865927774508288,28,2,dominant,6738454.838409622
600,min,1683,302,668,0.0034206504909427365,28,2,dominant,6738454.838409622
600,min,1683,302,667,0.0027166684210450636,28,2,dominant,6738454.838409622
600,min,1683,302,677,0.005950056768836636,28,2,dominant,6738454.838409622
600,min,1683,302,602,0.008053952488189997,28,2,dominant,6738454.838409622
600,min,1683,302,674,0.007280610836617844,28,2,dominant,6738454.838409622
600,min,1683,302,664,0.010900154058003928,28,2,dominant,6738454.838409622
600,min,1683,302,675,0.006073910475107189,28,2,dominant,6738454.838409622
600,min,1683,302,652,0.030712533223626683,28,2,dominant,6738454.838409622
600,min,1683,302,372,0.02039923674922405,28,2,dominant,6738454.838409622
600,min,1683,302,341,0.021042685949379834,28,2,dominant,6738454.838409622
600,min,1683,302,347,0.028667694920679245,28,2,dominant,6738454.838409622
600,min,1683,302,301,0.022557761071431235,28,2,dominant,6738454.838409622
600,min,1683,302,323,0.013972621682856602,28,2,dominant,6738454.838409622
600,min,1683,302,309,0.017085785103162103,28,2,dominant,6738454.838409622
600,min,1683,302,305,0.012383984207085743,28,2,dominant,6738454.838409622
600,min,1683,302,344,0.007572711569701368,28,2,dominant,6738454.838409622
600,min,1684,302,1665,0.00012952004014005496,28,2,protected,6624705.22666303
600,min,1684,302,1664,0.00014572121414381674,28,2,protected,6624705.22666303
600,min,1684,302,1656,0.0003038053409355175,28,2,protected,6624705.22666303
600,min,1684,302,1660,0.00018830397782484918,28,2,protected,6624705.22666303
600,min,1684,302,1658,0.00042889886926581654,28,2,protected,6624705.22666303
600,min,1684,302,1657,0.00023428228467482813,28,2,protected,6624705.22666303
600,min,1684,302,1655,0.0006158314305098937,28,2,protected,6624705.22666303
600,min,1684,302,1663,0.0008742700849832924,28,2,protected,6624705.22666303
600,min,1684,302,721,0.0011700068719214288,28,2,protected,6624705.22666303
600,min,1684,302,716,0.0007284835126982526,28,2,protected,6624705.22666303
600,min,1684,302,662,0.0005896746706262842,28,2,protected,6624705.22666303
600,min,1684,302,656,0.0006865927774508288,28,2,protected,6624705.22666303
600,min,1684,302,668,0.0034206504909427365,28,2,protected,6624705.22666303
600,min,1684,302,667,0.0027166684210450636,28,2,protected,6624705.22666303
600,min,1684,302,677,0.005950056768836636,28,2,protected,6624705.22666303
600,min,1684,302,602,0.008053952488189997,28,2,protected,6624705.22666303
600,min,1684,302,674,0.007280610836617844,28,2,protected,6624705.22666303
600,min,1684,302,664,0.010900154058003928,28,2,protected,6624705.22666303
600,min,1684,302,675,0.006073910475107189,28,2,protected,6624705.22666303
600,min,1684,302,652,0.030712533223626683,28,2,protected,6624705.22666303
600,min,1684,302,372,0.02039923674922405,28,2,protected,6624705.22666303
600,min,1684,302,341,0.021042685949379834,28,2,protected,6624705.22666303
600,min,1684,302,347,0.028667694920679245,28,2,protected,6624705.22666303
600,min,1684,302,301,0.022557761071431235,28,2,protected,6624705.22666303
600,min,1684,302,323,0.013972621682856602,28,2,protected,6624705.22666303
600,min,1684,302,309,0.017085785103162103,28,2,protected,6624705.22666303
600,min,1684,302,305,0.012383984207085743,28,2,protected,6624705.22666303
600,min,1684,302,344,0.007572711569701368,28,2,protected,6624705.22666303
600,min,1685,301,1666,0.0033737545323105317,5,2,protected,3080735.243956779
600,min,1685,301,327,0.003304828102632233,5,2,protected,3080735.243956779
600,min,1685,301,305,0.012383984207085743,5,2,protected,3080735.243956779
600,min,1685,301,309,0.017085785103162103,5,2,protected,3080735.243956779
600,min,1685,301,323,0.013972621682856602,5,2,protected,3080735.243956779
600,min,1686,301,1666,0.0033737545323105317,5,2,dominant,4638466.521093202
600,min,1686,301,327,0.003304828102632233,5,2,dominant,4638466.521093202
600,min,1686,301,305,0.012383984207085743,5,2,dominant,4638466.521093202
600,min,1686,301,309,0.017085785103162103,5,2,dominant,4638466.521093202
600,min,1686,301,323,0.013972621682856602,5,2,dominant,4638466.521093202
600,min,1687,1649,1655,0.0006158314305098937,3,1,only_child,9931304.7286444
600,min,1687,1649,1657,0.00023428228467482813,3,1,only_child,9931304.7286444
600,min,1687,1649,1658,0.00042889886926581654,3,1,only_child,9931304.7286444
600,min,1688,1649,1663,0.0008742700849832924,4,1,only_child,9779993.43531802
600,min,1688,1649,1655,0.0006158314305098937,4,1,only_child,9779993.43531802
600,min,1688,1649,1657,0.00023428228467482813,4,1,only_child,9779993.43531802
600,min,1688,1649,1658,0.00042889886926581654,4,1,only_child,9779993.43531802
600,min,1710,1691,1703,1.1160483060176081e-05,2,2,protected,2558273.2474797536
600,min,1710,1691,1740,1.1977444366064984e-05,2,2,protected,2558273.2474797536
600,min,1711,1691,1703,1.1160483060176081e-05,2,2,dominant,3042018.894619116
600,min,1711,1691,1740,1.1977444366064984e-05,2,2,dominant,3042018.894619116
600,min,1713,1691,1695,4.645854251590219e-06,3,1,only_child,5983552.253753507
600,min,1713,1691,1741,3.739386616826993e-06,3,1,only_child,5983552.253753507
600,min,1713,1691,1742,4.571893119503531e-06,3,1,only_child,5983552.253753507
600,min,1716,1691,1743,2.842583382054163e-06,4,1,only_child,5710600.596125186
600,min,1716,1691,1702,1.2224072029284528e-05,4,1,only_child,5710600.596125186
600,min,1716,1691,1703,1.1160483060176081e-05,4,1,only_child,5710600.596125186
600,min,1716,1691,1740,1.1977444366064984e-05,4,1,only_child,5710600.596125186
600,min,1769,1750,1759,1.0130973631029354e-05,4,2,protected,3762208.889962821
600,min,1769,1750,1757,9.904127807264118e-06,4,2,protected,3762208.889962821
600,min,1769,1750,1756,2.798949853556295e-05,4,2,protected,3762208.889962821
600,min,1769,1750,1762,4.616500859277514e-05,4,2,protected,3762208.889962821
600,min,1770,1750,1759,1.0130973631029354e-05,4,2,dominant,4689461.40711094
600,min,1770,1750,1757,9.904127807264118e-06,4,2,dominant,4689461.40711094
600,min,1770,1750,1756,2.798949853556295e-05,4,2,dominant,4689461.40711094
600,min,1770,1750,1762,4.616500859277514e-05,4,2,dominant,4689461.40711094
600,min,1771,1750,1755,2.1741316579945243e-05,3,2,protected,4012598.9059267063
600,min,1771,1750,1756,2.798949853556295e-05,3,2,protected,4012598.9059267063
600,min,1771,1750,1762,4.616500859277514e-05,3,2,protected,4012598.9059267063
600,min,1772,1750,1755,2.1741316579945243e-05,3,2,dominant,9706627.168543395
600,min,1772,1750,1756,2.798949853556295e-05,3,2,dominant,9706627.168543395
600,min,1772,1750,1762,4.616500859277514e-05,3,2,dominant,9706627.168543395
600,min,1777,1750,1756,2.798949853556295e-05,2,1,only_child,3363799.223847788
600,min,1777,1750,1762,4.616500859277514e-05,2,1,only_child,3363799.223847788
600,min,1778,1750,1762,4.616500859277514e-05,1,2,dominant,4935164.926115627
600,min,1807,1781,1788,0.0003775762339628497,2,2,dominant,1377105.8855932415
600,min,1807,1781,1790,0.0007633607571766041,2,2,dominant,1377105.8855932415
600,min,1808,1781,1788,0.0003775762339628497,2,2,protected,1346975.7399341906
600,min,1808,1781,1790,0.0007633607571766041,2,2,protected,1346975.7399341906
600,min,1809,1781,1789,0.0005593285417225889,2,1,only_child,1392995.915288285
600,min,1809,1781,1790,0.0007633607571766041,2,1,only_child,1392995.915288285
600,min,1813,1795,1792,0.0002578836519010966,2,2,dominant,3396872.947685486
600,min,1813,1795,1793,0.0006439455400981264,2,2,dominant,3396872.947685486
600,min,1815,1781,1793,0.0006439455400981264,2,2,dominant,3796623.223610626
600,min,1815,1781,1795,0.0004391761789767496,2,2,dominant,3796623.223610626
600,min,1819,1795,1796,0.00033031062494102325,1,2,protected,794482.4638204817
600,min,1820,1795,1796,0.00033031062494102325,1,2,dominant,4493057.50199252
600,min,1821,1781,1797,0.0005967111339890717,1,3,dominant,4283201.8396289
600,min,1822,1781,1797,0.0005967111339890717,1,3,protected,803497.6169309156
600,min,1823,1785,1799,0.00022635675033247685,1,1,only_child,1384852.406552378
600,min,1830,1781,1797,0.0005967111339890717,1,3,protected,1387052.7246010876
600,min,1882,1853,1857,0.0005131626458787597,3,4,protected,1725380.5718388173
600,min,1882,1853,1854,0.00035911930819218225,3,4,protected,1725380.5718388173
600,min,1882,1853,1852,0.00045006974190752526,3,4,protected,1725380.5718388173
600,min,1883,1853,1859,0.00013826129768760347,2,1,only_child,5477460.190776772
600,min,1883,1853,1855,0.0003174796320785033,2,1,only_child,5477460.190776772
600,min,1884,1853,1860,0.0002708950454810465,2,1,only_child,2812642.7228540126
600,min,1884,1853,1852,0.00045006974190752526,2,1,only_child,2812642.7228540126
600,min,1885,1853,1861,2.8461187866795536e-05,2,1,only_child,3459942.5262681595
600,min,1885,1853,1852,0.00045006974190752526,2,1,only_child,3459942.5262681595
600,min,1886,1857,1854,0.00035911930819218225,1,1,only_child,8629915.758251993
600,min,1887,1853,1864,0.00010983381060160308,4,2,dominant,3181053.503491521
600,min,1887,1853,1863,0.00011631289527062614,4,2,dominant,3181053.503491521
600,min,1887,1853,1859,0.00013826129768760347,4,2,dominant,3181053.503491521
600,min,1887,1853,1855,0.0003174796320785033,4,2,dominant,3181053.503491521
600,min,1888,1853,1864,0.00010983381060160308,4,2,protected,759709.9964018788
600,min,1888,1853,1863,0.00011631289527062614,4,2,protected,759709.9964018788
600,min,1888,1853,1859,0.00013826129768760347,4,2,protected,759709.9964018788
600,min,1888,1853,1855,0.0003174796320785033,4,2,protected,759709.9964018788
600,min,1889,1857,1868,0.0006399918944779837,1,1,only_child,3996569.8898939053
600,min,1890,1853,1870,0.00026298150788306326,3,1,only_child,2777213.735289869
600,min,1890,1853,1860,0.0002708950454810465,3,1,only_child,2777213.735289869
600,min,1890,1853,1852,0.00045006974190752526,3,1,only_child,2777213.735289869
600,min,1891,1858,1874,0.0002684136945480265,2,2,protected,7505242.556738599
600,min,1891,1858,1875,0.0004422384031404744,2,2,protected,7505242.556738599
600,min,1892,1858,1874,0.0002684136945480265,2,2,dominant,7628098.057749215
600,min,1892,1858,1875,0.0004422384031404744,2,2,dominant,7628098.057749215
600,min,1893,1858,1875,0.0004422384031404744,1,1,only_child,3372413.0315185464
600,min,1894,1853,1877,0.00026843777131539383,1,1,only_child,6385502.17229874
600,min,1895,1853,1878,5.6735512857961805e-05,2,2,protected,3963257.7004387355
600,min,1895,1853,1877,0.00026843777131539383,2,2,protected,3963257.7004387355
600,min,1896,1853,1878,5.6735512857961805e-05,2,2,dominant,3984082.8119665813
600,min,1896,1853,1877,0.00026843777131539383,2,2,dominant,3984082.8119665813
600,min,1897,1853,1863,0.00011631289527062614,3,1,only_child,3831915.274574983
600,min,1897,1853,1859,0.00013826129768760347,3,1,only_child,3831915.274574983
600,min,1897,1853,1855,0.0003174796320785033,3,1,only_child,3831915.274574983
600,min,1899,1834,1840,0.0005208981447886684,1,1,only_child,3912543.955957349
600,min,1902,1843,1838,0.00017565129982487766,4,2,dominant,2689461.7370782057
600,min,1902,1843,1848,0.00010494873699374122,4,2,dominant,2689461.7370782057
600,min,1902,1843,1847,0.00013985932510059073,4,2,dominant,2689461.7370782057
600,min,1902,1843,1846,0.0001051877914893642,4,2,dominant,2689461.7370782057
600,min,1903,1843,1838,0.00017565129982487766,4,2,protected,2481023.3972934117
600,min,1903,1843,1848,0.00010494873699374122,4,2,protected,2481023.3972934117
600,min,1903,1843,1847,0.00013985932510059073,4,2,protected,2481023.3972934117
600,min,1903,1843,1846,0.0001051877914893642,4,2,protected,2481023.3972934117
600,min,1904,1834,1837,0.0004300010001589727,2,1,only_child,7110097.5995076
600,min,1904,1834,1840,0.0005208981447886684,2,1,only_child,7110097.5995076
600,min,1905,1843,1846,0.0001051877914893642,1,1,only_child,1095070.2410972728
600,min,1906,1843,1845,8.632320592678426e-05,5,2,protected,3502243.248324103
600,min,1906,1843,1850,4.6412730082356545e-05,5,2,protected,3502243.248324103
600,min,1906,1843,1849,9.608564311864518e-05,5,2,protected,3502243.248324103
600,min,1906,1843,1847,0.00013985932510059073,5,2,protected,3502243.248324103
600,min,1906,1843,1846,0.0001051877914893642,5,2,protected,3502243.248324103
600,min,1907,1843,1845,8.632320592678426e-05,5,2,dominant,5682005.523913312
600,min,1907,1843,1850,4.6412730082356545e-05,5,2,dominant,5682005.523913312
600,min,1907,1843,1849,9.608564311864518e-05,5,2,dominant,5682005.523913312
600,min,1907,1843,1847,0.00013985932510059073,5,2,dominant,5682005.523913312
600,min,1907,1843,1846,0.0001051877914893642,5,2,dominant,5682005.523913312
600,min,1908,1843,1849,9.608564311864518e-05,3,2,protected,2893138.3959061448
600,min,1908,1843,1847,0.00013985932510059073,3,2,protected,2893138.3959061448
600,min,1908,1843,1846,0.0001051877914893642,3,2,protected,2893138.3959061448
600,min,1909,1843,1849,9.608564311864518e-05,3,2,dominant,7328149.206943658
600,min,1909,1843,1847,0.00013985932510059073,3,2,dominant,7328149.206943658
600,min,1909,1843,1846,0.0001051877914893642,3,2,dominant,7328149.206943658
600,min,1910,1843,1851,1.3004920901342497e-05,4,1,only_child,3399902.094343657
